Skew Scale,Structure ID,Unique Structures,Alpha,Power,Probability of Structure,Expected Observations,Minimum Required Sample Size
0.5,90,1000,0.01,0.8,0.0019712679463252543,19712.67946325254,26
0.5,90,1000,0.01,0.9,0.0019712679463252543,19712.67946325254,32
0.5,90,1000,0.05,0.8,0.0019712679463252543,19712.67946325254,17
0.5,90,1000,0.05,0.9,0.0019712679463252543,19712.67946325254,23
0.5,91,1000,0.01,0.8,0.0002278862811838069,2278.862811838069,26
0.5,91,1000,0.01,0.9,0.0002278862811838069,2278.862811838069,32
0.5,91,1000,0.05,0.8,0.0002278862811838069,2278.862811838069,17
0.5,91,1000,0.05,0.9,0.0002278862811838069,2278.862811838069,23
0.5,92,1000,0.01,0.8,0.00024742970303645145,2474.2970303645143,26
0.5,92,1000,0.01,0.9,0.00024742970303645145,2474.2970303645143,32
0.5,92,1000,0.05,0.8,0.00024742970303645145,2474.2970303645143,17
0.5,92,1000,0.05,0.9,0.00024742970303645145,2474.2970303645143,23
0.5,93,1000,0.01,0.8,0.0022055967456712944,22055.967456712944,26
0.5,93,1000,0.01,0.9,0.0022055967456712944,22055.967456712944,32
0.5,93,1000,0.05,0.8,0.0022055967456712944,22055.967456712944,17
0.5,93,1000,0.05,0.9,0.0022055967456712944,22055.967456712944,23
0.5,94,1000,0.01,0.8,0.0045973364223494285,45973.36422349428,26
0.5,94,1000,0.01,0.9,0.0045973364223494285,45973.36422349428,32
0.5,94,1000,0.05,0.8,0.0045973364223494285,45973.36422349428,17
0.5,94,1000,0.05,0.9,0.0045973364223494285,45973.36422349428,23
0.5,95,1000,0.01,0.8,0.0020615179205493426,20615.179205493427,26
0.5,95,1000,0.01,0.9,0.0020615179205493426,20615.179205493427,32
0.5,95,1000,0.05,0.8,0.0020615179205493426,20615.179205493427,17
0.5,95,1000,0.05,0.9,0.0020615179205493426,20615.179205493427,23
0.5,96,1000,0.01,0.8,0.00048213011037406725,4821.301103740672,26
0.5,96,1000,0.01,0.9,0.00048213011037406725,4821.301103740672,32
0.5,96,1000,0.05,0.8,0.00048213011037406725,4821.301103740672,17
0.5,96,1000,0.05,0.9,0.00048213011037406725,4821.301103740672,23
0.5,97,1000,0.01,0.8,3.218374923387194e-05,321.83749233871936,26
0.5,97,1000,0.01,0.9,3.218374923387194e-05,321.83749233871936,32
0.5,97,1000,0.05,0.8,3.218374923387194e-05,321.83749233871936,17
0.5,97,1000,0.05,0.9,3.218374923387194e-05,321.83749233871936,23
0.5,98,1000,0.01,0.8,0.0013161639962456326,13161.639962456326,26
0.5,98,1000,0.01,0.9,0.0013161639962456326,13161.639962456326,32
0.5,98,1000,0.05,0.8,0.0013161639962456326,13161.639962456326,17
0.5,98,1000,0.05,0.9,0.0013161639962456326,13161.639962456326,23
0.5,99,1000,0.01,0.8,0.0007838659136470463,7838.659136470463,26
0.5,99,1000,0.01,0.9,0.0007838659136470463,7838.659136470463,32
0.5,99,1000,0.05,0.8,0.0007838659136470463,7838.659136470463,17
0.5,99,1000,0.05,0.9,0.0007838659136470463,7838.659136470463,23
0.5,100,1000,0.01,0.8,0.0006464129365621125,6464.1293656211255,26
0.5,100,1000,0.01,0.9,0.0006464129365621125,6464.1293656211255,32
0.5,100,1000,0.05,0.8,0.0006464129365621125,6464.1293656211255,17
0.5,100,1000,0.05,0.9,0.0006464129365621125,6464.1293656211255,23
0.5,101,1000,0.01,0.8,0.00040740282082754614,4074.0282082754616,26
0.5,101,1000,0.01,0.9,0.00040740282082754614,4074.0282082754616,32
0.5,101,1000,0.05,0.8,0.00040740282082754614,4074.0282082754616,17
0.5,101,1000,0.05,0.9,0.00040740282082754614,4074.0282082754616,23
0.5,102,1000,0.01,0.8,0.001263099547705403,12630.99547705403,26
0.5,102,1000,0.01,0.9,0.001263099547705403,12630.99547705403,32
0.5,102,1000,0.05,0.8,0.001263099547705403,12630.99547705403,17
0.5,102,1000,0.05,0.9,0.001263099547705403,12630.99547705403,23
0.5,103,1000,0.01,0.8,0.0005398290511833957,5398.290511833957,26
0.5,103,1000,0.01,0.9,0.0005398290511833957,5398.290511833957,32
0.5,103,1000,0.05,0.8,0.0005398290511833957,5398.290511833957,17
0.5,103,1000,0.05,0.9,0.0005398290511833957,5398.290511833957,23
0.5,104,1000,0.01,0.8,0.0007514382365361415,7514.3823653614145,26
0.5,104,1000,0.01,0.9,0.0007514382365361415,7514.3823653614145,32
0.5,104,1000,0.05,0.8,0.0007514382365361415,7514.3823653614145,17
0.5,104,1000,0.05,0.9,0.0007514382365361415,7514.3823653614145,23
0.5,105,1000,0.01,0.8,0.0006051585309773351,6051.585309773351,26
0.5,105,1000,0.01,0.9,0.0006051585309773351,6051.585309773351,32
0.5,105,1000,0.05,0.8,0.0006051585309773351,6051.585309773351,17
0.5,105,1000,0.05,0.9,0.0006051585309773351,6051.585309773351,23
0.5,106,1000,0.01,0.8,0.0008797968440117421,8797.96844011742,26
0.5,106,1000,0.01,0.9,0.0008797968440117421,8797.96844011742,32
0.5,106,1000,0.05,0.8,0.0008797968440117421,8797.96844011742,17
0.5,106,1000,0.05,0.9,0.0008797968440117421,8797.96844011742,23
0.5,107,1000,0.01,0.8,0.0007034996987549149,7034.99698754915,26
0.5,107,1000,0.01,0.9,0.0007034996987549149,7034.99698754915,32
0.5,107,1000,0.05,0.8,0.0007034996987549149,7034.99698754915,17
0.5,107,1000,0.05,0.9,0.0007034996987549149,7034.99698754915,23
0.5,108,1000,0.01,0.8,0.00048535376514018163,4853.537651401816,26
0.5,108,1000,0.01,0.9,0.00048535376514018163,4853.537651401816,32
0.5,108,1000,0.05,0.8,0.00048535376514018163,4853.537651401816,17
0.5,108,1000,0.05,0.9,0.00048535376514018163,4853.537651401816,23
0.5,109,1000,0.01,0.8,0.0008990014394621812,8990.014394621812,26
0.5,109,1000,0.01,0.9,0.0008990014394621812,8990.014394621812,32
0.5,109,1000,0.05,0.8,0.0008990014394621812,8990.014394621812,17
0.5,109,1000,0.05,0.9,0.0008990014394621812,8990.014394621812,23
0.5,110,1000,0.01,0.8,8.04637148783082e-05,804.6371487830819,26
0.5,110,1000,0.01,0.9,8.04637148783082e-05,804.6371487830819,32
0.5,110,1000,0.05,0.8,8.04637148783082e-05,804.6371487830819,17
0.5,110,1000,0.05,0.9,8.04637148783082e-05,804.6371487830819,23
0.5,111,1000,0.01,0.8,0.0015764266377619497,15764.266377619497,26
0.5,111,1000,0.01,0.9,0.0015764266377619497,15764.266377619497,32
0.5,111,1000,0.05,0.8,0.0015764266377619497,15764.266377619497,17
0.5,111,1000,0.05,0.9,0.0015764266377619497,15764.266377619497,23
0.5,112,1000,0.01,0.8,0.001976557091179606,19765.570911796058,26
0.5,112,1000,0.01,0.9,0.001976557091179606,19765.570911796058,32
0.5,112,1000,0.05,0.8,0.001976557091179606,19765.570911796058,17
0.5,112,1000,0.05,0.9,0.001976557091179606,19765.570911796058,23
0.5,113,1000,0.01,0.8,0.00031549850232582416,3154.9850232582417,26
0.5,113,1000,0.01,0.9,0.00031549850232582416,3154.9850232582417,32
0.5,113,1000,0.05,0.8,0.00031549850232582416,3154.9850232582417,17
0.5,113,1000,0.05,0.9,0.00031549850232582416,3154.9850232582417,23
0.5,114,1000,0.01,0.8,0.0011019120884497998,11019.120884497997,26
0.5,114,1000,0.01,0.9,0.0011019120884497998,11019.120884497997,32
0.5,114,1000,0.05,0.8,0.0011019120884497998,11019.120884497997,17
0.5,114,1000,0.05,0.9,0.0011019120884497998,11019.120884497997,23
0.5,115,1000,0.01,0.8,9.38987208797806e-05,938.9872087978059,26
0.5,115,1000,0.01,0.9,9.38987208797806e-05,938.9872087978059,32
0.5,115,1000,0.05,0.8,9.38987208797806e-05,938.9872087978059,17
0.5,115,1000,0.05,0.9,9.38987208797806e-05,938.9872087978059,23
0.5,116,1000,0.01,0.8,0.0006844656298200898,6844.656298200898,26
0.5,116,1000,0.01,0.9,0.0006844656298200898,6844.656298200898,32
0.5,116,1000,0.05,0.8,0.0006844656298200898,6844.656298200898,17
0.5,116,1000,0.05,0.9,0.0006844656298200898,6844.656298200898,23
0.5,117,1000,0.01,0.8,0.0008124292931663847,8124.2929316638465,26
0.5,117,1000,0.01,0.9,0.0008124292931663847,8124.2929316638465,32
0.5,117,1000,0.05,0.8,0.0008124292931663847,8124.2929316638465,17
0.5,117,1000,0.05,0.9,0.0008124292931663847,8124.2929316638465,23
0.5,118,1000,0.01,0.8,5.916771342437866e-05,591.6771342437866,26
0.5,118,1000,0.01,0.9,5.916771342437866e-05,591.6771342437866,32
0.5,118,1000,0.05,0.8,5.916771342437866e-05,591.6771342437866,17
0.5,118,1000,0.05,0.9,5.916771342437866e-05,591.6771342437866,23
0.5,119,1000,0.01,0.8,2.7660110783115594e-05,276.60110783115596,26
0.5,119,1000,0.01,0.9,2.7660110783115594e-05,276.60110783115596,32
0.5,119,1000,0.05,0.8,2.7660110783115594e-05,276.60110783115596,17
0.5,119,1000,0.05,0.9,2.7660110783115594e-05,276.60110783115596,23
0.5,120,1000,0.01,0.8,0.0006103002899581756,6103.002899581756,26
0.5,120,1000,0.01,0.9,0.0006103002899581756,6103.002899581756,32
0.5,120,1000,0.05,0.8,0.0006103002899581756,6103.002899581756,17
0.5,120,1000,0.05,0.9,0.0006103002899581756,6103.002899581756,23
0.5,121,1000,0.01,0.8,0.00045111321348229613,4511.132134822961,26
0.5,121,1000,0.01,0.9,0.00045111321348229613,4511.132134822961,32
0.5,121,1000,0.05,0.8,0.00045111321348229613,4511.132134822961,17
0.5,121,1000,0.05,0.9,0.00045111321348229613,4511.132134822961,23
0.5,122,1000,0.01,0.8,0.0005212367941015536,5212.367941015536,26
0.5,122,1000,0.01,0.9,0.0005212367941015536,5212.367941015536,32
0.5,122,1000,0.05,0.8,0.0005212367941015536,5212.367941015536,17
0.5,122,1000,0.05,0.9,0.0005212367941015536,5212.367941015536,23
0.5,123,1000,0.01,0.8,0.0007636848816182936,7636.848816182936,26
0.5,123,1000,0.01,0.9,0.0007636848816182936,7636.848816182936,32
0.5,123,1000,0.05,0.8,0.0007636848816182936,7636.848816182936,17
0.5,123,1000,0.05,0.9,0.0007636848816182936,7636.848816182936,23
0.5,124,1000,0.01,0.8,0.0002568032060484573,2568.0320604845733,26
0.5,124,1000,0.01,0.9,0.0002568032060484573,2568.0320604845733,32
0.5,124,1000,0.05,0.8,0.0002568032060484573,2568.0320604845733,17
0.5,124,1000,0.05,0.9,0.0002568032060484573,2568.0320604845733,23
0.5,125,1000,0.01,0.8,0.0009797290380148707,9797.290380148706,26
0.5,125,1000,0.01,0.9,0.0009797290380148707,9797.290380148706,32
0.5,125,1000,0.05,0.8,0.0009797290380148707,9797.290380148706,17
0.5,125,1000,0.05,0.9,0.0009797290380148707,9797.290380148706,23
0.5,126,1000,0.01,0.8,0.0002250574207271792,2250.574207271792,26
0.5,126,1000,0.01,0.9,0.0002250574207271792,2250.574207271792,32
0.5,126,1000,0.05,0.8,0.0002250574207271792,2250.574207271792,17
0.5,126,1000,0.05,0.9,0.0002250574207271792,2250.574207271792,23
0.5,127,1000,0.01,0.8,0.00033964801155758243,3396.480115575824,26
0.5,127,1000,0.01,0.9,0.00033964801155758243,3396.480115575824,32
0.5,127,1000,0.05,0.8,0.00033964801155758243,3396.480115575824,17
0.5,127,1000,0.05,0.9,0.00033964801155758243,3396.480115575824,23
0.5,128,1000,0.01,0.8,0.0001728059312690897,1728.059312690897,26
0.5,128,1000,0.01,0.9,0.0001728059312690897,1728.059312690897,32
0.5,128,1000,0.05,0.8,0.0001728059312690897,1728.059312690897,17
0.5,128,1000,0.05,0.9,0.0001728059312690897,1728.059312690897,23
0.5,129,1000,0.01,0.8,0.001140513474689075,11405.13474689075,26
0.5,129,1000,0.01,0.9,0.001140513474689075,11405.13474689075,32
0.5,129,1000,0.05,0.8,0.001140513474689075,11405.13474689075,17
0.5,129,1000,0.05,0.9,0.001140513474689075,11405.13474689075,23
0.5,130,1000,0.01,0.8,0.0028515434094067127,28515.434094067128,26
0.5,130,1000,0.01,0.9,0.0028515434094067127,28515.434094067128,32
0.5,130,1000,0.05,0.8,0.0028515434094067127,28515.434094067128,17
0.5,130,1000,0.05,0.9,0.0028515434094067127,28515.434094067128,23
0.5,131,1000,0.01,0.8,0.0020451408069945345,20451.408069945344,26
0.5,131,1000,0.01,0.9,0.0020451408069945345,20451.408069945344,32
0.5,131,1000,0.05,0.8,0.0020451408069945345,20451.408069945344,17
0.5,131,1000,0.05,0.9,0.0020451408069945345,20451.408069945344,23
0.5,132,1000,0.01,0.8,0.0012824557739434255,12824.557739434254,26
0.5,132,1000,0.01,0.9,0.0012824557739434255,12824.557739434254,32
0.5,132,1000,0.05,0.8,0.0012824557739434255,12824.557739434254,17
0.5,132,1000,0.05,0.9,0.0012824557739434255,12824.557739434254,23
0.5,133,1000,0.01,0.8,0.0020420368061877785,20420.368061877787,26
0.5,133,1000,0.01,0.9,0.0020420368061877785,20420.368061877787,32
0.5,133,1000,0.05,0.8,0.0020420368061877785,20420.368061877787,17
0.5,133,1000,0.05,0.9,0.0020420368061877785,20420.368061877787,23
0.5,134,1000,0.01,0.8,0.0017741859586377074,17741.859586377075,26
0.5,134,1000,0.01,0.9,0.0017741859586377074,17741.859586377075,32
0.5,134,1000,0.05,0.8,0.0017741859586377074,17741.859586377075,17
0.5,134,1000,0.05,0.9,0.0017741859586377074,17741.859586377075,23
0.5,135,1000,0.01,0.8,0.003301151466394652,33011.514663946524,26
0.5,135,1000,0.01,0.9,0.003301151466394652,33011.514663946524,32
0.5,135,1000,0.05,0.8,0.003301151466394652,33011.514663946524,17
0.5,135,1000,0.05,0.9,0.003301151466394652,33011.514663946524,23
0.5,136,1000,0.01,0.8,0.0002737714521539204,2737.714521539204,26
0.5,136,1000,0.01,0.9,0.0002737714521539204,2737.714521539204,32
0.5,136,1000,0.05,0.8,0.0002737714521539204,2737.714521539204,17
0.5,136,1000,0.05,0.9,0.0002737714521539204,2737.714521539204,23
0.5,137,1000,0.01,0.8,0.0009772491139884468,9772.491139884469,26
0.5,137,1000,0.01,0.9,0.0009772491139884468,9772.491139884469,32
0.5,137,1000,0.05,0.8,0.0009772491139884468,9772.491139884469,17
0.5,137,1000,0.05,0.9,0.0009772491139884468,9772.491139884469,23
0.5,138,1000,0.01,0.8,0.0012706251231788964,12706.251231788963,26
0.5,138,1000,0.01,0.9,0.0012706251231788964,12706.251231788963,32
0.5,138,1000,0.05,0.8,0.0012706251231788964,12706.251231788963,17
0.5,138,1000,0.05,0.9,0.0012706251231788964,12706.251231788963,23
0.5,139,1000,0.01,0.8,0.0004767061516704438,4767.061516704438,26
0.5,139,1000,0.01,0.9,0.0004767061516704438,4767.061516704438,32
0.5,139,1000,0.05,0.8,0.0004767061516704438,4767.061516704438,17
0.5,139,1000,0.05,0.9,0.0004767061516704438,4767.061516704438,23
0.5,140,1000,0.01,0.8,0.00022061984948078942,2206.1984948078943,26
0.5,140,1000,0.01,0.9,0.00022061984948078942,2206.1984948078943,32
0.5,140,1000,0.05,0.8,0.00022061984948078942,2206.1984948078943,17
0.5,140,1000,0.05,0.9,0.00022061984948078942,2206.1984948078943,23
0.5,141,1000,0.01,0.8,0.001269746399932809,12697.46399932809,26
0.5,141,1000,0.01,0.9,0.001269746399932809,12697.46399932809,32
0.5,141,1000,0.05,0.8,0.001269746399932809,12697.46399932809,17
0.5,141,1000,0.05,0.9,0.001269746399932809,12697.46399932809,23
0.5,142,1000,0.01,0.8,0.004151929161461857,41519.291614618574,26
0.5,142,1000,0.01,0.9,0.004151929161461857,41519.291614618574,32
0.5,142,1000,0.05,0.8,0.004151929161461857,41519.291614618574,17
0.5,142,1000,0.05,0.9,0.004151929161461857,41519.291614618574,23
0.5,143,1000,0.01,0.8,0.0012180861232094415,12180.861232094416,26
0.5,143,1000,0.01,0.9,0.0012180861232094415,12180.861232094416,32
0.5,143,1000,0.05,0.8,0.0012180861232094415,12180.861232094416,17
0.5,143,1000,0.05,0.9,0.0012180861232094415,12180.861232094416,23
0.5,144,1000,0.01,0.8,0.0010430245141668797,10430.245141668796,26
0.5,144,1000,0.01,0.9,0.0010430245141668797,10430.245141668796,32
0.5,144,1000,0.05,0.8,0.0010430245141668797,10430.245141668796,17
0.5,144,1000,0.05,0.9,0.0010430245141668797,10430.245141668796,23
0.5,145,1000,0.01,0.8,0.00016369793736930905,1636.9793736930906,26
0.5,145,1000,0.01,0.9,0.00016369793736930905,1636.9793736930906,32
0.5,145,1000,0.05,0.8,0.00016369793736930905,1636.9793736930906,17
0.5,145,1000,0.05,0.9,0.00016369793736930905,1636.9793736930906,23
0.5,146,1000,0.01,0.8,9.638270382225411e-05,963.8270382225411,26
0.5,146,1000,0.01,0.9,9.638270382225411e-05,963.8270382225411,32
0.5,146,1000,0.05,0.8,9.638270382225411e-05,963.8270382225411,17
0.5,146,1000,0.05,0.9,9.638270382225411e-05,963.8270382225411,23
0.5,147,1000,0.01,0.8,9.505761103189065e-05,950.5761103189064,26
0.5,147,1000,0.01,0.9,9.505761103189065e-05,950.5761103189064,32
0.5,147,1000,0.05,0.8,9.505761103189065e-05,950.5761103189064,17
0.5,147,1000,0.05,0.9,9.505761103189065e-05,950.5761103189064,23
0.5,148,1000,0.01,0.8,0.0002614010974209549,2614.010974209549,26
0.5,148,1000,0.01,0.9,0.0002614010974209549,2614.010974209549,32
0.5,148,1000,0.05,0.8,0.0002614010974209549,2614.010974209549,17
0.5,148,1000,0.05,0.9,0.0002614010974209549,2614.010974209549,23
0.5,149,1000,0.01,0.8,0.0006880472874579974,6880.472874579974,26
0.5,149,1000,0.01,0.9,0.0006880472874579974,6880.472874579974,32
0.5,149,1000,0.05,0.8,0.0006880472874579974,6880.472874579974,17
0.5,149,1000,0.05,0.9,0.0006880472874579974,6880.472874579974,23
0.5,150,1000,0.01,0.8,0.00012147500641627472,1214.7500641627473,26
0.5,150,1000,0.01,0.9,0.00012147500641627472,1214.7500641627473,32
0.5,150,1000,0.05,0.8,0.00012147500641627472,1214.7500641627473,17
0.5,150,1000,0.05,0.9,0.00012147500641627472,1214.7500641627473,23
0.5,151,1000,0.01,0.8,0.0013744158385083454,13744.158385083454,26
0.5,151,1000,0.01,0.9,0.0013744158385083454,13744.158385083454,32
0.5,151,1000,0.05,0.8,0.0013744158385083454,13744.158385083454,17
0.5,151,1000,0.05,0.9,0.0013744158385083454,13744.158385083454,23
0.5,152,1000,0.01,0.8,0.0016291192248778905,16291.192248778905,26
0.5,152,1000,0.01,0.9,0.0016291192248778905,16291.192248778905,32
0.5,152,1000,0.05,0.8,0.0016291192248778905,16291.192248778905,17
0.5,152,1000,0.05,0.9,0.0016291192248778905,16291.192248778905,23
0.5,153,1000,0.01,0.8,0.0025766073509445706,25766.073509445705,26
0.5,153,1000,0.01,0.9,0.0025766073509445706,25766.073509445705,32
0.5,153,1000,0.05,0.8,0.0025766073509445706,25766.073509445705,17
0.5,153,1000,0.05,0.9,0.0025766073509445706,25766.073509445705,23
0.5,154,1000,0.01,0.8,0.0002322649192174426,2322.649192174426,26
0.5,154,1000,0.01,0.9,0.0002322649192174426,2322.649192174426,32
0.5,154,1000,0.05,0.8,0.0002322649192174426,2322.649192174426,17
0.5,154,1000,0.05,0.9,0.0002322649192174426,2322.649192174426,23
0.5,155,1000,0.01,0.8,0.00015070960497574074,1507.0960497574074,26
0.5,155,1000,0.01,0.9,0.00015070960497574074,1507.0960497574074,32
0.5,155,1000,0.05,0.8,0.00015070960497574074,1507.0960497574074,17
0.5,155,1000,0.05,0.9,0.00015070960497574074,1507.0960497574074,23
0.5,156,1000,0.01,0.8,0.0008166480717715995,8166.4807177159955,26
0.5,156,1000,0.01,0.9,0.0008166480717715995,8166.4807177159955,32
0.5,156,1000,0.05,0.8,0.0008166480717715995,8166.4807177159955,17
0.5,156,1000,0.05,0.9,0.0008166480717715995,8166.4807177159955,23
0.5,157,1000,0.01,0.8,0.0026326792547163836,26326.792547163837,26
0.5,157,1000,0.01,0.9,0.0026326792547163836,26326.792547163837,32
0.5,157,1000,0.05,0.8,0.0026326792547163836,26326.792547163837,17
0.5,157,1000,0.05,0.9,0.0026326792547163836,26326.792547163837,23
0.5,158,1000,0.01,0.8,0.00043026743404208035,4302.674340420804,26
0.5,158,1000,0.01,0.9,0.00043026743404208035,4302.674340420804,32
0.5,158,1000,0.05,0.8,0.00043026743404208035,4302.674340420804,17
0.5,158,1000,0.05,0.9,0.00043026743404208035,4302.674340420804,23
0.5,159,1000,0.01,0.8,7.839370365463889e-05,783.9370365463889,26
0.5,159,1000,0.01,0.9,7.839370365463889e-05,783.9370365463889,32
0.5,159,1000,0.05,0.8,7.839370365463889e-05,783.9370365463889,17
0.5,159,1000,0.05,0.9,7.839370365463889e-05,783.9370365463889,23
0.5,160,1000,0.01,0.8,0.0023369173397307635,23369.173397307633,26
0.5,160,1000,0.01,0.9,0.0023369173397307635,23369.173397307633,32
0.5,160,1000,0.05,0.8,0.0023369173397307635,23369.173397307633,17
0.5,160,1000,0.05,0.9,0.0023369173397307635,23369.173397307633,23
0.5,161,1000,0.01,0.8,0.0023022765579871624,23022.765579871622,26
0.5,161,1000,0.01,0.9,0.0023022765579871624,23022.765579871622,32
0.5,161,1000,0.05,0.8,0.0023022765579871624,23022.765579871622,17
0.5,161,1000,0.05,0.9,0.0023022765579871624,23022.765579871622,23
0.5,162,1000,0.01,0.8,4.32741417604164e-05,432.741417604164,26
0.5,162,1000,0.01,0.9,4.32741417604164e-05,432.741417604164,32
0.5,162,1000,0.05,0.8,4.32741417604164e-05,432.741417604164,17
0.5,162,1000,0.05,0.9,4.32741417604164e-05,432.741417604164,23
0.5,163,1000,0.01,0.8,0.0006950466211520928,6950.4662115209285,26
0.5,163,1000,0.01,0.9,0.0006950466211520928,6950.4662115209285,32
0.5,163,1000,0.05,0.8,0.0006950466211520928,6950.4662115209285,17
0.5,163,1000,0.05,0.9,0.0006950466211520928,6950.4662115209285,23
0.5,164,1000,0.01,0.8,0.0026537363900886687,26537.36390088669,26
0.5,164,1000,0.01,0.9,0.0026537363900886687,26537.36390088669,32
0.5,164,1000,0.05,0.8,0.0026537363900886687,26537.36390088669,17
0.5,164,1000,0.05,0.9,0.0026537363900886687,26537.36390088669,23
0.5,165,1000,0.01,0.8,0.000459908688285808,4599.08688285808,26
0.5,165,1000,0.01,0.9,0.000459908688285808,4599.08688285808,32
0.5,165,1000,0.05,0.8,0.000459908688285808,4599.08688285808,17
0.5,165,1000,0.05,0.9,0.000459908688285808,4599.08688285808,23
0.5,166,1000,0.01,0.8,0.00019210825543285428,1921.0825543285428,26
0.5,166,1000,0.01,0.9,0.00019210825543285428,1921.0825543285428,32
0.5,166,1000,0.05,0.8,0.00019210825543285428,1921.0825543285428,17
0.5,166,1000,0.05,0.9,0.00019210825543285428,1921.0825543285428,23
0.5,167,1000,0.01,0.8,0.0017833603502641906,17833.603502641905,26
0.5,167,1000,0.01,0.9,0.0017833603502641906,17833.603502641905,32
0.5,167,1000,0.05,0.8,0.0017833603502641906,17833.603502641905,17
0.5,167,1000,0.05,0.9,0.0017833603502641906,17833.603502641905,23
0.5,168,1000,0.01,0.8,0.0004955991737554667,4955.991737554667,26
0.5,168,1000,0.01,0.9,0.0004955991737554667,4955.991737554667,32
0.5,168,1000,0.05,0.8,0.0004955991737554667,4955.991737554667,17
0.5,168,1000,0.05,0.9,0.0004955991737554667,4955.991737554667,23
0.5,169,1000,0.01,0.8,0.0007417547897067899,7417.5478970679,26
0.5,169,1000,0.01,0.9,0.0007417547897067899,7417.5478970679,32
0.5,169,1000,0.05,0.8,0.0007417547897067899,7417.5478970679,17
0.5,169,1000,0.05,0.9,0.0007417547897067899,7417.5478970679,23
0.5,170,1000,0.01,0.8,0.0009570048012096541,9570.04801209654,26
0.5,170,1000,0.01,0.9,0.0009570048012096541,9570.04801209654,32
0.5,170,1000,0.05,0.8,0.0009570048012096541,9570.04801209654,17
0.5,170,1000,0.05,0.9,0.0009570048012096541,9570.04801209654,23
0.5,171,1000,0.01,0.8,0.00023128504828814363,2312.850482881436,26
0.5,171,1000,0.01,0.9,0.00023128504828814363,2312.850482881436,32
0.5,171,1000,0.05,0.8,0.00023128504828814363,2312.850482881436,17
0.5,171,1000,0.05,0.9,0.00023128504828814363,2312.850482881436,23
0.5,172,1000,0.01,0.8,0.0016977732836326313,16977.732836326315,26
0.5,172,1000,0.01,0.9,0.0016977732836326313,16977.732836326315,32
0.5,172,1000,0.05,0.8,0.0016977732836326313,16977.732836326315,17
0.5,172,1000,0.05,0.9,0.0016977732836326313,16977.732836326315,23
0.5,173,1000,0.01,0.8,0.0006415321028911627,6415.321028911627,26
0.5,173,1000,0.01,0.9,0.0006415321028911627,6415.321028911627,32
